'SUP_LU5LN','DIST_A4VMM','HUB_VWH5','{"power": {"generators": 456, "fuel_liters": 82895.0}, "medical": 56269, "shelter": {"units": 5218, "blankets": 79996}, "essentials": {"food_tons": 204.300, "water_liters": 923412.000}, "hygiene_kits": 20712}'
'SUP_SNUN3','DIST_KFIQ9','HUB_I9TL','{"power": {"generators": 784, "fuel_liters": 55812.0}, "medical": 63756, "shelter": {"units": 7026, "blankets": 28869}, "essentials": {"food_tons": 872.900, "water_liters": 100251.000}, "hygiene_kits": 51453}'
'SUP_JOHNO','DIST_B5TL1','HUB_LKG1','{"power": {"generators": 170, "fuel_liters": 61808.0}, "medical": 83452, "shelter": {"units": 135, "blankets": 95736}, "essentials": {"food_tons": 584.000, "water_liters": 873007.000}, "hygiene_kits": 78754}'
'SUP_JPAPV','DIST_9ONLT','HUB_N8IY','{"power": {"generators": 907, "fuel_liters": 84648.0}, "medical": 74192, "shelter": {"units": 7996, "blankets": 80359}, "essentials": {"food_tons": 832.700, "water_liters": 698993.000}, "hygiene_kits": 57012}'
'SUP_E90PS','DIST_W9DMN','HUB_EGBO','{"power": {"generators": 527, "fuel_liters": 28295.0}, "medical": 47783, "shelter": {"units": 1385, "blankets": 54783}, "essentials": {"food_tons": 311.900, "water_liters": 373026.000}, "hygiene_kits": 11519}'
'SUP_YPB7Y','DIST_E1PKL','HUB_492J','{"power": {"generators": 910, "fuel_liters": 39807.0}, "medical": 9298, "shelter": {"units": 5097, "blankets": 73234}, "essentials": {"food_tons": 287.200, "water_liters": 69094.000}, "hygiene_kits": 37319}'
'SUP_69N4M','DIST_D5DDO','HUB_35QG','{"power": {"generators": 54, "fuel_liters": 80609.0}, "medical": 43037, "shelter": {"units": 3027, "blankets": 12379}, "essentials": {"food_tons": 663.100, "water_liters": 533099.000}, "hygiene_kits": 6465}'
'SUP_1P0O9','DIST_NAG5D','HUB_N6A8','{"power": {"generators": 810, "fuel_liters": 43168.0}, "medical": 20061, "shelter": {"units": 7293, "blankets": 1380}, "essentials": {"food_tons": 108.900, "water_liters": 896102.000}, "hygiene_kits": 95804}'
'SUP_ZI78J','DIST_8EESB','HUB_XAMG','{"power": {"generators": 153, "fuel_liters": 45310.0}, "medical": 75551, "shelter": {"units": 9113, "blankets": 7482}, "essentials": {"food_tons": 518.100, "water_liters": 124535.000}, "hygiene_kits": 26528}'
'SUP_L7NXJ','DIST_EHPRQ','HUB_61OV','{"power": {"generators": 461, "fuel_liters": 15251.0}, "medical": 81856, "shelter": {"units": 5677, "blankets": 4942}, "essentials": {"food_tons": 665.600, "water_liters": 296486.000}, "hygiene_kits": 77281}'
'SUP_TNINY','DIST_7WAWI','HUB_8149','{"power": {"generators": 831, "fuel_liters": 55445.0}, "medical": 13716, "shelter": {"units": 6064, "blankets": 48946}, "essentials": {"food_tons": 564.200, "water_liters": 625090.000}, "hygiene_kits": 91515}'
'SUP_7GQGD','DIST_WGC0A','HUB_HOOM','{"power": {"generators": 495, "fuel_liters": 21442.0}, "medical": 17206, "shelter": {"units": 7267, "blankets": 80064}, "essentials": {"food_tons": 263.000, "water_liters": 312562.000}, "hygiene_kits": 99688}'
'SUP_9CKLD','DIST_1Q6TW','HUB_9NPD','{"power": {"generators": 118, "fuel_liters": 10056.0}, "medical": 68412, "shelter": {"units": 6016, "blankets": 65479}, "essentials": {"food_tons": 933.300, "water_liters": 693553.000}, "hygiene_kits": 7436}'
'SUP_FKVMI','DIST_OG1ZU','HUB_GBVC','{"power": {"generators": 596, "fuel_liters": 34850.0}, "medical": 6236, "shelter": {"units": 9544, "blankets": 95091}, "essentials": {"food_tons": 412.000, "water_liters": 206639.000}, "hygiene_kits": 10626}'
'SUP_CJAWL','DIST_4VJQP','HUB_RKYC','{"power": {"generators": 74, "fuel_liters": 92360.0}, "medical": 8381, "shelter": {"units": 448, "blankets": 80281}, "essentials": {"food_tons": 25.300, "water_liters": 349504.000}, "hygiene_kits": 96493}'
'SUP_LTB9Y','DIST_MIF8R','HUB_1G01','{"power": {"generators": 73, "fuel_liters": 30529.0}, "medical": 82668, "shelter": {"units": 7041, "blankets": 81084}, "essentials": {"food_tons": 961.700, "water_liters": 571367.000}, "hygiene_kits": 62334}'
'SUP_M5KAH','DIST_9HS6D','HUB_PGI2','{"power": {"generators": 927, "fuel_liters": 2887.0}, "medical": 12298, "shelter": {"units": 1115, "blankets": 89912}, "essentials": {"food_tons": 845.000, "water_liters": 528290.000}, "hygiene_kits": 64146}'
'SUP_YMIMZ','DIST_Z6KHR','HUB_LXUQ','{"power": {"generators": 353, "fuel_liters": 3285.0}, "medical": 88560, "shelter": {"units": 9030, "blankets": 73013}, "essentials": {"food_tons": 852.800, "water_liters": 333188.000}, "hygiene_kits": 61169}'
'SUP_SS1UQ','DIST_LG25E','HUB_3R3I','{"power": {"generators": 713, "fuel_liters": 35364.0}, "medical": 94182, "shelter": {"units": 7783, "blankets": 99309}, "essentials": {"food_tons": 988.900, "water_liters": 691238.000}, "hygiene_kits": 63338}'
'SUP_0KHO4','DIST_TSE9U','HUB_RYG6','{"power": {"generators": 887, "fuel_liters": 47098.0}, "medical": 75844, "shelter": {"units": 3827, "blankets": 50446}, "essentials": {"food_tons": 254.100, "water_liters": 698389.000}, "hygiene_kits": 45903}'
'SUP_WJIWW','DIST_BLZTS','HUB_ZSVW','{"power": {"generators": 914, "fuel_liters": 47610.0}, "medical": 76952, "shelter": {"units": 9912, "blankets": 48277}, "essentials": {"food_tons": 21.600, "water_liters": 27684.000}, "hygiene_kits": 84831}'
'SUP_EM0CF','DIST_C0WBV','HUB_Z7P1','{"power": {"generators": 203, "fuel_liters": 20259.0}, "medical": 16956, "shelter": {"units": 5653, "blankets": 12432}, "essentials": {"food_tons": 812.600, "water_liters": 21980.000}, "hygiene_kits": 89827}'
'SUP_4ZVNH','DIST_X04ZB','HUB_1QLO','{"power": {"generators": 862, "fuel_liters": 6207.0}, "medical": 56262, "shelter": {"units": 3352, "blankets": 39478}, "essentials": {"food_tons": 62.600, "water_liters": 964688.000}, "hygiene_kits": 16912}'
'SUP_WIHLE','DIST_KO78G','HUB_4KJY','{"power": {"generators": 878, "fuel_liters": 55946.0}, "medical": 24788, "shelter": {"units": 2150, "blankets": 84699}, "essentials": {"food_tons": 670.600, "water_liters": 680499.000}, "hygiene_kits": 64858}'
'SUP_192I3','DIST_AVN3H','HUB_IJVF','{"power": {"generators": 739, "fuel_liters": 88926.0}, "medical": 55653, "shelter": {"units": 9226, "blankets": 19139}, "essentials": {"food_tons": 208.800, "water_liters": 442775.000}, "hygiene_kits": 43804}'
'SUP_6QM2D','DIST_KU9VL','HUB_UL1F','{"power": {"generators": 286, "fuel_liters": 52649.0}, "medical": 84503, "shelter": {"units": 8001, "blankets": 31807}, "essentials": {"food_tons": 932.400, "water_liters": 315067.000}, "hygiene_kits": 68057}'
'SUP_H8ID1','DIST_XKOC5','HUB_HWDT','{"power": {"generators": 58, "fuel_liters": 86058.0}, "medical": 57146, "shelter": {"units": 3527, "blankets": 41521}, "essentials": {"food_tons": 421.600, "water_liters": 810564.000}, "hygiene_kits": 92101}'
'SUP_SEQ5K','DIST_JVKHI','HUB_6IOW','{"power": {"generators": 489, "fuel_liters": 99005.0}, "medical": 38116, "shelter": {"units": 3574, "blankets": 25808}, "essentials": {"food_tons": 929.200, "water_liters": 431682.000}, "hygiene_kits": 86003}'
'SUP_WRX79','DIST_LEAZS','HUB_YPWS','{"power": {"generators": 1000, "fuel_liters": 61880.0}, "medical": 40109, "shelter": {"units": 9253, "blankets": 8565}, "essentials": {"food_tons": 737.200, "water_liters": 655115.000}, "hygiene_kits": 35102}'
'SUP_3LZYP','DIST_XC1MY','HUB_I6CJ','{"power": {"generators": 664, "fuel_liters": 56070.0}, "medical": 66676, "shelter": {"units": 466, "blankets": 34806}, "essentials": {"food_tons": 446.000, "water_liters": 255491.000}, "hygiene_kits": 36033}'
'SUP_0GF03','DIST_SDD4V','HUB_37JU','{"power": {"generators": 419, "fuel_liters": 13703.0}, "medical": 93612, "shelter": {"units": 3067, "blankets": 52680}, "essentials": {"food_tons": 268.300, "water_liters": 998512.000}, "hygiene_kits": 47104}'
'SUP_XRQJ2','DIST_UK1SF','HUB_55T8','{"power": {"generators": 426, "fuel_liters": 41182.0}, "medical": 10449, "shelter": {"units": 5295, "blankets": 20301}, "essentials": {"food_tons": 377.800, "water_liters": 519312.000}, "hygiene_kits": 49778}'
'SUP_BUJ7Q','DIST_MW1J6','HUB_ZAOV','{"power": {"generators": 468, "fuel_liters": 36906.0}, "medical": 97919, "shelter": {"units": 1510, "blankets": 58516}, "essentials": {"food_tons": 327.400, "water_liters": 161759.000}, "hygiene_kits": 84610}'
'SUP_C31U6','DIST_X5CBE','HUB_NYPX','{"power": {"generators": 498, "fuel_liters": 59095.0}, "medical": 60481, "shelter": {"units": 9356, "blankets": 74383}, "essentials": {"food_tons": 677.200, "water_liters": 764286.000}, "hygiene_kits": 89866}'
'SUP_0BEHK','DIST_DAAYU','HUB_1T7F','{"power": {"generators": 769, "fuel_liters": 66796.0}, "medical": 1109, "shelter": {"units": 5704, "blankets": 62505}, "essentials": {"food_tons": 858.700, "water_liters": 559551.000}, "hygiene_kits": 89163}'
'SUP_2K2IV','DIST_H83CV','HUB_DSBO','{"power": {"generators": 763, "fuel_liters": 2717.0}, "medical": 86378, "shelter": {"units": 9268, "blankets": 12944}, "essentials": {"food_tons": 865.600, "water_liters": 121652.000}, "hygiene_kits": 1634}'
'SUP_RZPUP','DIST_E3ARV','HUB_IX2N','{"power": {"generators": 805, "fuel_liters": 58068.0}, "medical": 16877, "shelter": {"units": 9968, "blankets": 56211}, "essentials": {"food_tons": 687.100, "water_liters": 204706.000}, "hygiene_kits": 98704}'
'SUP_08LTF','DIST_95B3U','HUB_NYEB','{"power": {"generators": 265, "fuel_liters": 17171.0}, "medical": 85646, "shelter": {"units": 5340, "blankets": 84623}, "essentials": {"food_tons": 406.700, "water_liters": 532137.000}, "hygiene_kits": 9931}'
'SUP_6UW8Y','DIST_DSBBG','HUB_QFUP','{"power": {"generators": 279, "fuel_liters": 38673.0}, "medical": 9984, "shelter": {"units": 8981, "blankets": 94475}, "essentials": {"food_tons": 154.400, "water_liters": 117336.000}, "hygiene_kits": 13517}'
'SUP_XXBVD','DIST_J1CQ5','HUB_TS5S','{"power": {"generators": 564, "fuel_liters": 61659.0}, "medical": 26845, "shelter": {"units": 9889, "blankets": 32823}, "essentials": {"food_tons": 354.100, "water_liters": 235548.000}, "hygiene_kits": 24946}'
'SUP_05PC0','DIST_D5VHZ','HUB_USC0','{"power": {"generators": 717, "fuel_liters": 97221.0}, "medical": 84986, "shelter": {"units": 6377, "blankets": 44181}, "essentials": {"food_tons": 169.300, "water_liters": 976422.000}, "hygiene_kits": 23638}'
'SUP_WOLVQ','DIST_GYF2L','HUB_M2WV','{"power": {"generators": 592, "fuel_liters": 8248.0}, "medical": 54688, "shelter": {"units": 4083, "blankets": 5705}, "essentials": {"food_tons": 893.600, "water_liters": 836537.000}, "hygiene_kits": 1142}'
'SUP_R3U3M','DIST_ZB41L','HUB_IIP3','{"power": {"generators": 671, "fuel_liters": 15724.0}, "medical": 70828, "shelter": {"units": 595, "blankets": 80466}, "essentials": {"food_tons": 402.400, "water_liters": 230938.000}, "hygiene_kits": 60681}'
'SUP_09Y7S','DIST_2JKGB','HUB_SL91','{"power": {"generators": 427, "fuel_liters": 35176.0}, "medical": 46313, "shelter": {"units": 9822, "blankets": 61834}, "essentials": {"food_tons": 772.900, "water_liters": 839540.000}, "hygiene_kits": 83732}'
'SUP_X6N3R','DIST_JMNQ1','HUB_V0NQ','{"power": {"generators": 618, "fuel_liters": 55882.0}, "medical": 71310, "shelter": {"units": 6596, "blankets": 76278}, "essentials": {"food_tons": 647.000, "water_liters": 846997.000}, "hygiene_kits": 70770}'
'SUP_931ZY','DIST_G8EJZ','HUB_N136','{"power": {"generators": 911, "fuel_liters": 50984.0}, "medical": 35119, "shelter": {"units": 6628, "blankets": 91256}, "essentials": {"food_tons": 249.000, "water_liters": 116698.000}, "hygiene_kits": 77645}'
'SUP_49AFI','DIST_H2O63','HUB_EJT8','{"power": {"generators": 638, "fuel_liters": 43021.0}, "medical": 46902, "shelter": {"units": 3642, "blankets": 7753}, "essentials": {"food_tons": 224.300, "water_liters": 41016.000}, "hygiene_kits": 6111}'
'SUP_XLCP2','DIST_9K4RZ','HUB_K3DW','{"power": {"generators": 845, "fuel_liters": 30356.0}, "medical": 42829, "shelter": {"units": 1449, "blankets": 76145}, "essentials": {"food_tons": 274.700, "water_liters": 383398.000}, "hygiene_kits": 96127}'
'SUP_88WGS','DIST_EPHTM','HUB_YE7A','{"power": {"generators": 912, "fuel_liters": 67905.0}, "medical": 39401, "shelter": {"units": 5892, "blankets": 26509}, "essentials": {"food_tons": 959.200, "water_liters": 409504.000}, "hygiene_kits": 29122}'
'SUP_SE67B','DIST_J4PYU','HUB_93DZ','{"power": {"generators": 434, "fuel_liters": 51270.0}, "medical": 80618, "shelter": {"units": 5275, "blankets": 67375}, "essentials": {"food_tons": 434.800, "water_liters": 653303.000}, "hygiene_kits": 3301}'
'SUP_2GQM4','DIST_9TQMZ','HUB_YUET','{"power": {"generators": 586, "fuel_liters": 75206.0}, "medical": 60688, "shelter": {"units": 4443, "blankets": 94850}, "essentials": {"food_tons": 553.800, "water_liters": 155057.000}, "hygiene_kits": 69333}'
'SUP_88GZ6','DIST_D5HJH','HUB_S4NV','{"power": {"generators": 543, "fuel_liters": 51844.0}, "medical": 99780, "shelter": {"units": 427, "blankets": 43076}, "essentials": {"food_tons": 774.900, "water_liters": 171928.000}, "hygiene_kits": 28571}'
'SUP_SL9VU','DIST_YI20E','HUB_3W2F','{"power": {"generators": 569, "fuel_liters": 62412.0}, "medical": 98592, "shelter": {"units": 1709, "blankets": 96750}, "essentials": {"food_tons": 273.000, "water_liters": 530072.000}, "hygiene_kits": 64689}'
'SUP_EEQ31','DIST_21RV1','HUB_XHII','{"power": {"generators": 829, "fuel_liters": 57920.0}, "medical": 15994, "shelter": {"units": 2818, "blankets": 13151}, "essentials": {"food_tons": 266.100, "water_liters": 717957.000}, "hygiene_kits": 37430}'
'SUP_NESJ6','DIST_CA98I','HUB_008E','{"power": {"generators": 158, "fuel_liters": 44454.0}, "medical": 21689, "shelter": {"units": 6129, "blankets": 87322}, "essentials": {"food_tons": 677.300, "water_liters": 623579.000}, "hygiene_kits": 11056}'
'SUP_JESFA','DIST_GNHKX','HUB_CYJI','{"power": {"generators": 210, "fuel_liters": 44520.0}, "medical": 22616, "shelter": {"units": 665, "blankets": 13443}, "essentials": {"food_tons": 830.400, "water_liters": 66630.000}, "hygiene_kits": 57705}'
'SUP_VOEQR','DIST_BZYCO','HUB_ONS6','{"power": {"generators": 229, "fuel_liters": 6706.0}, "medical": 57546, "shelter": {"units": 8229, "blankets": 96357}, "essentials": {"food_tons": 278.300, "water_liters": 435286.000}, "hygiene_kits": 97890}'
'SUP_7AX1P','DIST_7J1EL','HUB_EM12','{"power": {"generators": 872, "fuel_liters": 40883.0}, "medical": 58770, "shelter": {"units": 5756, "blankets": 87109}, "essentials": {"food_tons": 191.500, "water_liters": 584704.000}, "hygiene_kits": 90668}'
'SUP_DVTZ3','DIST_6CN7K','HUB_B5MY','{"power": {"generators": 758, "fuel_liters": 91682.0}, "medical": 37558, "shelter": {"units": 1246, "blankets": 35330}, "essentials": {"food_tons": 667.800, "water_liters": 573506.000}, "hygiene_kits": 44956}'
'SUP_48M4A','DIST_U4FH4','HUB_UCR7','{"power": {"generators": 941, "fuel_liters": 69913.0}, "medical": 17044, "shelter": {"units": 7485, "blankets": 5825}, "essentials": {"food_tons": 490.000, "water_liters": 771693.000}, "hygiene_kits": 84355}'
'SUP_HINAG','DIST_1OFL5','HUB_H6A8','{"power": {"generators": 309, "fuel_liters": 97579.0}, "medical": 4023, "shelter": {"units": 6872, "blankets": 98595}, "essentials": {"food_tons": 107.900, "water_liters": 428722.000}, "hygiene_kits": 94991}'
'SUP_HI9UH','DIST_QQ64V','HUB_Y7KR','{"power": {"generators": 484, "fuel_liters": 67100.0}, "medical": 93285, "shelter": {"units": 1294, "blankets": 45826}, "essentials": {"food_tons": 961.900, "water_liters": 149964.000}, "hygiene_kits": 90405}'
'SUP_IPGYF','DIST_TPGWZ','HUB_L9O8','{"power": {"generators": 854, "fuel_liters": 37334.0}, "medical": 50499, "shelter": {"units": 8641, "blankets": 55541}, "essentials": {"food_tons": 60.400, "water_liters": 719611.000}, "hygiene_kits": 1676}'
'SUP_CJI2I','DIST_ZIZ2D','HUB_GDAF','{"power": {"generators": 695, "fuel_liters": 93268.0}, "medical": 74669, "shelter": {"units": 6895, "blankets": 44090}, "essentials": {"food_tons": 602.500, "water_liters": 843785.000}, "hygiene_kits": 74644}'
'SUP_YQIQX','DIST_G693M','HUB_UPJ5','{"power": {"generators": 867, "fuel_liters": 92450.0}, "medical": 51019, "shelter": {"units": 8556, "blankets": 6329}, "essentials": {"food_tons": 330.800, "water_liters": 367428.000}, "hygiene_kits": 95827}'
'SUP_6Z6IY','DIST_6L9Q1','HUB_8FGI','{"power": {"generators": 440, "fuel_liters": 35275.0}, "medical": 75241, "shelter": {"units": 4558, "blankets": 40485}, "essentials": {"food_tons": 465.300, "water_liters": 72949.000}, "hygiene_kits": 3659}'
'SUP_SI557','DIST_TCRDB','HUB_YM6K','{"power": {"generators": 614, "fuel_liters": 76533.0}, "medical": 42172, "shelter": {"units": 5202, "blankets": 69373}, "essentials": {"food_tons": 474.800, "water_liters": 180507.000}, "hygiene_kits": 36073}'
'SUP_IL0GR','DIST_XMS7Q','HUB_XKS6','{"power": {"generators": 850, "fuel_liters": 3214.0}, "medical": 90700, "shelter": {"units": 4611, "blankets": 61064}, "essentials": {"food_tons": 153.900, "water_liters": 962251.000}, "hygiene_kits": 53262}'
'SUP_BPHY0','DIST_BRCH1','HUB_NC7Z','{"power": {"generators": 405, "fuel_liters": 17417.0}, "medical": 7885, "shelter": {"units": 3365, "blankets": 5237}, "essentials": {"food_tons": 234.800, "water_liters": 943109.000}, "hygiene_kits": 54473}'
'SUP_PKNGG','DIST_34G53','HUB_8ORF','{"power": {"generators": 119, "fuel_liters": 34560.0}, "medical": 18245, "shelter": {"units": 4111, "blankets": 42250}, "essentials": {"food_tons": 731.300, "water_liters": 297598.000}, "hygiene_kits": 37254}'
'SUP_VXDHS','DIST_ND47H','HUB_WOYE','{"power": {"generators": 663, "fuel_liters": 60836.0}, "medical": 96940, "shelter": {"units": 1235, "blankets": 1540}, "essentials": {"food_tons": 716.400, "water_liters": 799902.000}, "hygiene_kits": 24101}'
'SUP_TFSMW','DIST_N8WK7','HUB_B6B2','{"power": {"generators": 544, "fuel_liters": 70619.0}, "medical": 28700, "shelter": {"units": 6003, "blankets": 82970}, "essentials": {"food_tons": 548.600, "water_liters": 69461.000}, "hygiene_kits": 80159}'
'SUP_C27JW','DIST_D29NF','HUB_A0TP','{"power": {"generators": 853, "fuel_liters": 87004.0}, "medical": 68794, "shelter": {"units": 5420, "blankets": 35465}, "essentials": {"food_tons": 762.800, "water_liters": 476288.000}, "hygiene_kits": 82451}'
'SUP_7J2GC','DIST_EQQ2H','HUB_K05J','{"power": {"generators": 195, "fuel_liters": 44419.0}, "medical": 1251, "shelter": {"units": 5753, "blankets": 53548}, "essentials": {"food_tons": 804.800, "water_liters": 149014.000}, "hygiene_kits": 64967}'
'SUP_Z3270','DIST_8WPFD','HUB_DT92','{"power": {"generators": 716, "fuel_liters": 79489.0}, "medical": 37506, "shelter": {"units": 1091, "blankets": 52680}, "essentials": {"food_tons": 469.600, "water_liters": 717863.000}, "hygiene_kits": 12290}'
'SUP_9OA2A','DIST_OQKDT','HUB_O9HS','{"power": {"generators": 541, "fuel_liters": 60826.0}, "medical": 78421, "shelter": {"units": 1861, "blankets": 63187}, "essentials": {"food_tons": 65.300, "water_liters": 48184.000}, "hygiene_kits": 89436}'
'SUP_EAOCI','DIST_5R2GZ','HUB_06F0','{"power": {"generators": 319, "fuel_liters": 38640.0}, "medical": 91429, "shelter": {"units": 3048, "blankets": 51634}, "essentials": {"food_tons": 592.200, "water_liters": 267902.000}, "hygiene_kits": 22712}'
'SUP_PRRUZ','DIST_J8PV1','HUB_H1W0','{"power": {"generators": 78, "fuel_liters": 99761.0}, "medical": 78775, "shelter": {"units": 2946, "blankets": 27151}, "essentials": {"food_tons": 208.200, "water_liters": 155871.000}, "hygiene_kits": 78593}'
